КЛЮЧАВТО|DevOps инженер|Краснодар, Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), Docker, Apache Kafka, Grafana, GitLab, DevOps, CI/CD, Linux|2022-11-11T10:01:09+03:00|['150000', '200000', '₽']|https://career.habr.com/vacancies/1000113995
Notamedia|Bitrix24 developer (Teamlead for start-up in UAE)|Полный рабочий день, Можно удаленно|Веб-разработчик, Битрикс24, 1С-Битрикс, PHP, Git, ООП, JavaScript|2022-11-11T10:04:01+03:00|['2500', 'null', '$']|https://career.habr.com/vacancies/1000110611
HRlink|Системный аналитик|Полный рабочий день, Можно удаленно|Системный аналитик, Ведущий (Lead), Linux, API Интерфейсы, REST, SQL, Scrum, Системная аналитика, Техническая документация|2022-11-11T10:05:54+03:00|['180000', '330000', '₽']|https://career.habr.com/vacancies/1000113993
Aston (ex. Andersen)|System Analyst|Минск, Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Системный анализ, SSAS, Visual Studio|2022-11-22T12:07:27+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113484
Совкомбанк Технологии|DevOps Engineer|Санкт-Петербург, Казань, Саратов, Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), Bash, Linux, Python, Docker, CI/CD, Kubernetes|2022-11-22T12:23:25+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107932
Flowwow|Backend Developer в маркетплейс (ElasticSearch)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Elasticsearch|2022-11-22T12:24:04+03:00|['150000', 'null', '₽']|https://career.habr.com/vacancies/1000113240
VK|Python-разработчик (VK рекламные технологии)|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Python, SQL, HTTP, Django, Golang, MySQL|2022-11-22T12:27:27+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109916
Газпромбанк|Java/Kotlin developer|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Kotlin, DevOps|2022-11-22T12:27:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108028
TINKOFF|Продуктовый аналитик|Москва, Полный рабочий день|Продуктовый аналитик, Младший (Junior), SQL, Python|2022-11-22T12:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000104217
Sportmaster Lab|Fullstack JavaScript / SQL Developer|Полный рабочий день, Можно удаленно|Фулстек разработчик, Старший (Senior), JavaScript, Vue.js, HTML, SQL|2022-11-22T12:27:58+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000103172
Sportmaster Lab|Fullstack JavaScript / SQL Developer|Москва, Полный рабочий день, Можно удаленно|Фулстек разработчик, Старший (Senior), JavaScript, SQL, Vue.js, HTML|2022-11-22T12:27:58+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000103173
МТС|Go developer middle (Ocean)|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Golang, PostgreSQL|2022-11-22T12:27:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000106952
Газпромбанк|DevOps engineer|Москва|Девопс инженер, Средний (Middle), Docker, CI/CD, Red Hat Enterprise Linux|2022-11-22T12:31:58+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109031
Совкомбанк Технологии|Зам. руководителя отдела ИБ|Краснодар, Нижний Новгород, Уфа, Полный рабочий день|Инженер по безопасности, Ведущий (Lead), Информационная безопасность, PCI DSS, Swift, Управление проектами, Управление людьми|2022-11-22T12:37:46+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000105784
Совкомбанк Технологии|Зам. руководителя отдела ИБ|Воронеж, Новосибирск, Ростов-на-Дону, Полный рабочий день|Инженер по безопасности, Ведущий (Lead), Информационная безопасность, PCI DSS, Swift, Управление проектами, Управление людьми|2022-11-22T12:37:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000105783
Совкомбанк Технологии|Зам. руководителя отдела ИБ|Санкт-Петербург, Казань, Саратов, Полный рабочий день|Инженер по безопасности, Ведущий (Lead), Информационная безопасность, PCI DSS, Swift, Управление проектами, Управление людьми|2022-11-22T12:38:00+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000105782
Совкомбанк Технологии|Backend Разработчик Yii2|Санкт-Петербург, Казань, Краснодар, Полный рабочий день|Бэкенд разработчик, Средний (Middle), Yii framework, PHP, MySQL, Git, Linux, ООП|2022-11-22T12:39:08+03:00|['120000', '300000', '₽']|https://career.habr.com/vacancies/1000096325
